code,name,total_score,close,pct_chg,vol_ratio,weekly_resonance,squeeze_status,chip_90(%),profit_ratio(%),matched_rule,status_tag,bandwidth(%),converged_mas,listing_days,bw_percentile(%)
603917,合力科技,68.0,13.6,6.0,2.06,周线温和收敛,正常扩张,9.7,97.0,4线汇聚(涨停豁免向上),涨停+放量双共振,2.86,"MA30,MA20,MA5,MA10",321,32.5
600487,亨通光电,68.0,68.49,4.72,1.47,周线中性震荡,极度挤压(蓄势),35.5,73.2,4线汇聚(涨停豁免向上),涨停+放量双共振,2.31,"MA30,MA10,MA5,MA20",321,0.8
300394,天孚通信,68.0,277.65,3.41,1.15,周线中性震荡,极度挤压(蓄势),27.3,79.4,5线粘合汇聚,涨停蓄势(免放量),2.13,"MA30,MA120,MA20,MA10,MA5",321,0.8
002281,光迅科技,68.0,191.22,3.24,1.66,周线中性震荡,极度挤压(蓄势),30.5,64.3,4线汇聚(涨停豁免向上),涨停+放量双共振,1.93,"MA20,MA5,MA10,MA30",321,1.7
002687,乔治白,68.0,6.29,2.95,0.91,周线中性震荡,极度挤压(蓄势),19.1,79.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.87,"MA5,MA30,MA10,MA20",321,12.5
002169,智光电气,68.0,13.21,2.24,1.33,周线中性震荡,窄轨即将变盘,23.9,60.8,5线粘合汇聚,涨停蓄势(免放量),1.31,"MA20,MA60,MA10,MA5,MA30",321,4.2
301128,强瑞技术,68.0,123.88,1.94,1.42,周线中性震荡,极度挤压(蓄势),26.8,67.8,4线汇聚(涨停豁免向上),涨停+放量双共振,1.81,"MA5,MA30,MA10,MA20",321,28.3
688218,江苏北人,68.0,42.49,1.89,1.06,周线中性震荡,极度挤压(蓄势),26.4,64.2,5线粘合汇聚,涨停蓄势(免放量),1.94,"MA10,MA20,MA5,MA30,MA60",321,3.3
301307,美利信,68.0,58.31,1.32,1.05,周线中性震荡,极度挤压(蓄势),31.7,68.8,5线粘合汇聚,涨停蓄势(免放量),2.76,"MA30,MA20,MA5,MA10,MA120",321,12.5
301051,信濠光电,68.0,17.84,1.08,0.81,周线温和收敛,极度挤压(蓄势),26.7,48.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.2,"MA120,MA5,MA10,MA60",321,26.7
002938,鹏鼎控股,68.0,90.71,1.01,1.16,周线温和收敛,极度挤压(蓄势),20.4,43.1,5线粘合汇聚,涨停蓄势(免放量),3.06,"MA120,MA20,MA10,MA5,MA30",321,1.7
002623,亚玛顿,68.0,16.84,0.48,1.5,周线中性震荡,极度挤压(蓄势),22.9,75.7,4线汇聚(涨停豁免向上),涨停+放量双共振,2.34,"MA20,MA30,MA10,MA5",321,15.0
002178,延华智能,68.0,4.63,0.43,0.87,周线温和收敛,极度挤压(蓄势),18.2,47.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.44,"MA60,MA5,MA30,MA20",321,9.2
300672,国科微,68.0,174.35,0.41,1.21,周线中性震荡,窄轨即将变盘,40.7,60.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.77,"MA5,MA10,MA20,MA30",321,7.5
603087,甘李药业,68.0,69.14,0.28,1.22,周线中性震荡,极度挤压(蓄势),16.4,55.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.23,"MA60,MA5,MA10,MA20",321,0.8
301285,鸿日达,68.0,89.9,0.16,1.05,周线中性震荡,极度挤压(蓄势),29.9,62.5,5线粘合汇聚,涨停蓄势(免放量),2.11,"MA60,MA30,MA10,MA5,MA20",321,0.8
003036,泰坦股份,68.0,55.45,0.02,0.91,周线中性震荡,极度挤压(蓄势),51.0,65.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.17,"MA10,MA20,MA5,MA30",321,1.7
000810,创维数字,68.0,9.6,-0.31,0.68,周线中性震荡,极度挤压(蓄势),16.3,33.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.1,"MA5,MA10,MA30,MA20",321,18.3
002584,西陇科学,68.0,9.52,-0.31,3.17,周线极致收敛,正常扩张,18.9,71.6,5线粘合汇聚,涨停+放量双共振,2.29,"MA120,MA30,MA60,MA20,MA10",321,60.8
300244,迪安诊断,68.0,18.43,-0.43,0.85,周线极致收敛,正常扩张,12.1,40.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.46,"MA10,MA5,MA20,MA250",321,34.2
600353,旭光电子,68.0,33.88,-0.44,1.08,周线中性震荡,极度挤压(蓄势),35.1,62.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.37,"MA10,MA5,MA30,MA60",321,8.3
300620,光库科技,68.0,294.49,-0.45,1.04,周线温和收敛,极度挤压(蓄势),27.0,59.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.18,"MA60,MA5,MA10,MA20",321,0.0
603306,华懋科技,68.0,80.41,-0.51,0.96,周线中性震荡,极度挤压(蓄势),30.0,66.9,5线粘合汇聚,涨停蓄势(免放量),2.68,"MA250,MA30,MA20,MA10,MA60",321,5.8
688603,天承科技,68.0,117.8,-0.72,1.02,周线中性震荡,极度挤压(蓄势),35.6,60.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.69,"MA30,MA20,MA5,MA10",321,0.0
000510,新金路,68.0,17.82,-1.0,0.75,周线中性震荡,极度挤压(蓄势),27.3,75.7,5线粘合汇聚,涨停蓄势(免放量),2.45,"MA30,MA120,MA20,MA10,MA5",321,5.8
301678,新恒汇,67.0,49.18,8.95,2.78,周线中性震荡,极度挤压(蓄势),27.9,53.8,4线向上汇聚,标准放量突破,1.27,"MA10,MA20,MA5,MA30",306,11.7
002792,通宇通讯,67.0,31.18,1.7,1.13,周线中性震荡,极度挤压(蓄势),32.5,43.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.57,"MA5,MA10,MA20,MA60",321,0.0
301446,福事特,67.0,37.64,1.65,1.0,周线中性震荡,极度挤压(蓄势),19.6,56.8,5线粘合汇聚,涨停蓄势(免放量),1.06,"MA5,MA20,MA250,MA10,MA30",321,0.8
688127,蓝特光学,67.0,68.51,1.5,0.93,周线中性震荡,极度挤压(蓄势),22.8,58.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.34,"MA5,MA20,MA30,MA10",321,0.0
002051,中工国际,67.0,8.79,0.92,1.16,周线中性震荡,极度挤压(蓄势),21.7,35.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.99,"MA20,MA5,MA10,MA30",321,0.0
603701,德宏股份,67.0,19.75,0.92,0.96,周线中性震荡,极度挤压(蓄势),18.6,45.1,5线粘合汇聚,涨停蓄势(免放量),1.02,"MA5,MA60,MA20,MA30,MA10",321,15.8
002713,东易日盛,67.0,9.93,0.91,0.91,周线中性震荡,极度挤压(蓄势),19.6,57.6,5线粘合汇聚,涨停蓄势(免放量),1.8,"MA20,MA30,MA10,MA5,MA250",321,1.7
300502,新易盛,67.0,424.34,0.15,1.02,周线中性震荡,极度挤压(蓄势),19.2,53.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.72,"MA20,MA10,MA5,MA30",321,1.7
300049,福瑞医科,67.0,47.62,-0.4,0.61,周线极致收敛,正常扩张,16.0,89.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.97,"MA20,MA60,MA30,MA10",321,84.2
301348,蓝箭电子,67.0,21.79,-0.86,1.08,周线中性震荡,极度挤压(蓄势),25.4,46.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),0.37,"MA10,MA30,MA20,MA5",321,1.7
603203,快克智能,67.0,44.93,-0.97,0.97,周线中性震荡,极度挤压(蓄势),32.4,54.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.43,"MA20,MA10,MA30,MA5",321,1.7
688668,鼎通科技,67.0,260.49,-0.97,0.85,周线中性震荡,极度挤压(蓄势),35.6,58.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.46,"MA5,MA20,MA30,MA10",321,0.0
000011,深物业A,66.0,8.93,6.44,1.24,周线多头排列,正常扩张,14.6,76.0,5线粘合汇聚,涨停蓄势(免放量),3.04,"MA30,MA250,MA5,MA20,MA10",321,75.0
300983,尤安设计,66.0,37.16,5.69,1.62,周线极致收敛,低波收口,17.4,49.2,4线汇聚(涨停豁免向上),涨停+放量双共振,3.76,"MA120,MA5,MA60,MA10",321,24.2
603608,天创时尚,66.0,21.21,4.84,1.46,周线极致收敛,低波收口,30.4,65.9,4线汇聚(涨停豁免向上),涨停+放量双共振,3.82,"MA30,MA20,MA60,MA5",321,29.2
600095,湘财股份,66.0,8.61,0.94,1.43,周线多头排列,正常扩张,12.7,36.2,4线汇聚(涨停豁免向上),涨停+放量双共振,3.04,"MA60,MA5,MA120,MA30",321,86.7
600671,天目药业,66.0,22.15,-0.09,0.63,周线多头排列,正常扩张,14.5,79.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.89,"MA30,MA20,MA10,MA5",321,63.3
603637,镇海股份,65.0,14.87,4.57,1.2,周线中性震荡,窄轨即将变盘,26.7,62.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.16,"MA30,MA5,MA10,MA20",321,9.2
603418,友升股份,65.0,45.92,3.17,1.46,周线温和收敛,正常扩张,12.2,56.8,5线粘合汇聚,标准放量突破,2.74,"MA60,MA30,MA20,MA5,MA10",239,33.3
603313,梦百合,65.0,6.75,1.5,1.04,周线温和收敛,正常扩张,17.8,76.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.33,"MA60,MA30,MA120,MA20",321,32.5
688378,奥来德,65.0,48.99,0.89,0.96,周线中性震荡,窄轨即将变盘,22.1,74.7,5线粘合汇聚,涨停蓄势(免放量),1.99,"MA30,MA20,MA120,MA10,MA60",321,7.5
003031,中瓷电子,65.0,137.4,-0.23,1.84,周线中性震荡,窄轨即将变盘,29.2,70.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.43,"MA10,MA20,MA30,MA60",321,9.2
605208,永茂泰,65.0,14.77,-0.34,0.78,周线温和收敛,窄轨即将变盘,22.2,59.3,5线粘合汇聚,涨停蓄势(免放量),3.25,"MA250,MA30,MA20,MA120,MA60",321,4.2
300902,国安达,65.0,17.27,-0.35,0.63,周线温和收敛,正常扩张,12.8,76.8,5线粘合汇聚,涨停蓄势(免放量),3.27,"MA20,MA10,MA120,MA30,MA5",321,31.7
002796,世嘉科技,64.0,32.54,10.01,2.33,周线中性震荡,极度挤压(蓄势),36.6,66.8,4线汇聚(涨停豁免向上),涨停+放量双共振,2.94,"MA5,MA10,MA20,MA30",321,5.0
301225,恒勃股份,64.0,60.02,9.41,1.51,周线中性震荡,极度挤压(蓄势),22.8,69.4,4线汇聚(涨停豁免向上),涨停+放量双共振,3.4,"MA5,MA10,MA20,MA60",321,1.7
301550,斯菱智驱,64.0,94.0,8.17,1.48,周线中性震荡,极度挤压(蓄势),24.6,70.1,4线汇聚(涨停豁免向上),涨停+放量双共振,2.84,"MA5,MA20,MA10,MA250",321,8.3
301286,侨源股份,64.0,45.77,6.0,1.86,周线中性震荡,极度挤压(蓄势),25.3,52.5,5线粘合汇聚,标准放量突破,2.71,"MA5,MA30,MA10,MA20,MA60",321,2.5
000679,大连友谊,64.0,6.43,4.38,0.77,周线温和收敛,正常扩张,14.4,58.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.6,"MA30,MA5,MA120,MA20",321,55.0
603650,彤程新材,64.0,72.25,4.24,1.27,周线极致收敛,正常扩张,25.7,79.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.06,"MA120,MA20,MA30,MA10",321,51.7
603112,华翔股份,64.0,17.0,3.72,1.42,周线中性震荡,极度挤压(蓄势),20.5,74.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.06,"MA30,MA5,MA20,MA10",321,12.5
605488,福莱新材,64.0,30.13,3.04,1.15,周线中性震荡,极度挤压(蓄势),22.1,64.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.05,"MA60,MA5,MA10,MA20",321,12.5
002730,电光科技,64.0,24.46,2.77,1.92,周线中性震荡,窄轨即将变盘,22.2,59.7,4线汇聚(涨停豁免向上),涨停+放量双共振,1.65,"MA30,MA5,MA20,MA10",321,14.2
300918,南山智尚,64.0,10.54,1.74,0.95,周线中性震荡,极度挤压(蓄势),21.4,36.8,5线粘合汇聚,涨停蓄势(免放量),1.92,"MA5,MA60,MA30,MA20,MA10",321,5.8
688131,皓元医药,64.0,94.13,1.74,1.12,周线中性震荡,极度挤压(蓄势),17.0,71.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.81,"MA5,MA10,MA20,MA30",321,15.8
603255,鼎际得,64.0,32.48,1.5,1.85,周线温和收敛,正常扩张,14.4,80.1,5线粘合汇聚,涨停+放量双共振,3.19,"MA60,MA30,MA120,MA5,MA10",321,38.3
001378,德冠新材,64.0,22.87,1.42,2.2,周线温和收敛,正常扩张,15.5,98.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.96,"MA20,MA10,MA30,MA5",321,40.0
688807,优迅股份,64.0,343.4,1.2,0.95,周线中性震荡,极度挤压(蓄势),31.0,74.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.0,"MA20,MA10,MA5,MA120",182,0.0
603897,长城科技,64.0,30.09,1.14,0.81,周线中性震荡,极度挤压(蓄势),35.3,48.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.3,"MA5,MA10,MA20,MA30",321,0.0
301077,星华新材,64.0,21.91,1.11,1.08,周线中性震荡,极度挤压(蓄势),25.8,48.0,5线粘合汇聚,涨停蓄势(免放量),1.82,"MA60,MA20,MA5,MA10,MA30",321,1.7
300985,致远新能,64.0,37.65,0.91,0.82,周线中性震荡,极度挤压(蓄势),34.6,61.5,5线粘合汇聚,涨停蓄势(免放量),2.84,"MA10,MA5,MA20,MA30,MA60",321,5.0
002384,东山精密,64.0,193.53,0.8,0.99,周线中性震荡,极度挤压(蓄势),21.6,43.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.6,"MA10,MA5,MA20,MA30",321,0.0
600793,宜宾纸业,64.0,16.44,0.49,2.02,周线温和收敛,正常扩张,18.0,88.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.48,"MA30,MA20,MA120,MA5",321,34.2
002695,煌上煌,64.0,10.66,0.47,0.92,周线温和收敛,极度挤压(蓄势),18.0,54.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.55,"MA60,MA5,MA10,MA20",321,3.3
603163,圣晖集成,64.0,81.5,0.34,1.04,周线中性震荡,极度挤压(蓄势),28.8,42.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.26,"MA5,MA20,MA10,MA30",321,0.0
603533,掌阅科技,64.0,23.43,0.17,0.86,周线温和收敛,正常扩张,15.6,50.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.27,"MA30,MA250,MA120,MA20",321,73.3
688388,嘉元科技,64.0,29.02,0.0,1.33,周线中性震荡,极度挤压(蓄势),30.8,57.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.69,"MA10,MA5,MA20,MA30",321,2.5
688182,灿勤科技,64.0,28.37,-0.25,1.01,周线中性震荡,极度挤压(蓄势),29.6,47.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.81,"MA10,MA5,MA20,MA30",321,1.7
688123,聚辰股份,64.0,140.6,-0.33,0.84,周线中性震荡,极度挤压(蓄势),29.6,63.8,5线粘合汇聚,涨停蓄势(免放量),3.07,"MA10,MA20,MA5,MA30,MA250",321,0.0
301421,波长光电,64.0,79.1,-0.68,1.14,周线中性震荡,极度挤压(蓄势),27.3,53.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.52,"MA10,MA5,MA20,MA30",321,2.5
002008,大族激光,64.0,94.81,-0.76,1.03,周线中性震荡,极度挤压(蓄势),26.9,49.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.05,"MA20,MA30,MA10,MA5",321,1.7
300976,达瑞电子,64.0,62.16,-0.86,0.82,周线中性震荡,极度挤压(蓄势),27.9,77.2,5线粘合汇聚,涨停蓄势(免放量),3.42,"MA120,MA30,MA20,MA10,MA60",321,10.8
002838,道恩股份,64.0,25.01,-0.95,0.85,周线中性震荡,极度挤压(蓄势),18.8,27.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.93,"MA5,MA20,MA10,MA30",321,0.0
603276,恒兴新材,64.0,17.69,-0.95,1.76,周线温和收敛,正常扩张,10.1,92.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.77,"MA120,MA20,MA10,MA250",321,56.7
603626,科森科技,63.0,21.29,10.03,0.88,周线中性震荡,极度挤压(蓄势),32.0,85.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.76,"MA250,MA5,MA10,MA20",321,10.0
002655,共达电声,63.0,40.77,10.01,1.29,周线中性震荡,极度挤压(蓄势),33.8,91.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.94,"MA30,MA5,MA10,MA20",321,10.0
688202,美迪西,63.0,103.89,0.48,0.93,周线中性震荡,极度挤压(蓄势),26.5,83.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.67,"MA10,MA20,MA5,MA30",321,9.2
688138,清溢光电,63.0,37.6,-0.27,1.11,周线温和收敛,低波收口,23.8,73.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.2,"MA30,MA10,MA20,MA60",321,22.5
688699,明微电子,63.0,65.67,-0.58,1.41,周线温和收敛,低波收口,26.4,72.9,5线粘合汇聚,涨停+放量双共振,3.07,"MA10,MA120,MA20,MA5,MA30",321,19.2
688090,瑞松科技,63.0,78.56,-0.81,0.87,周线中性震荡,极度挤压(蓄势),32.8,80.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.78,"MA120,MA30,MA20,MA10",321,10.8
002824,和胜股份,62.0,29.68,5.66,2.02,周线中性震荡,低波收口,27.1,86.1,5线粘合汇聚,涨停+放量双共振,2.64,"MA60,MA20,MA10,MA5,MA120",321,29.2
688611,杭州柯林,62.0,69.4,4.99,0.9,周线中性震荡,低波收口,18.0,75.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.58,"MA60,MA20,MA30,MA10",321,20.8
300424,航新科技,62.0,15.49,4.52,1.69,周线中性震荡,低波收口,22.8,71.1,5线粘合汇聚,涨停+放量双共振,1.22,"MA20,MA5,MA10,MA30,MA60",321,23.3
601952,苏垦农发,62.0,9.3,3.1,0.95,周线多头排列,正常扩张,13.8,56.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.18,"MA30,MA250,MA5,MA20",321,89.2
000019,深粮控股,62.0,6.88,2.08,1.06,周线多头排列,正常扩张,14.8,39.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.98,"MA120,MA250,MA30,MA5",321,90.8
600113,浙江东日,62.0,30.72,1.79,0.86,周线中性震荡,低波收口,17.3,44.8,5线粘合汇聚,涨停蓄势(免放量),1.66,"MA20,MA5,MA60,MA30,MA10",321,16.7
000972,中基健康,62.0,3.84,1.05,0.4,周线多头排列,正常扩张,15.5,52.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.9,"MA30,MA250,MA20,MA5",321,91.7
002371,北方华创,62.0,665.5,0.39,1.06,周线极致收敛,低波收口,20.4,36.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.73,"MA5,MA10,MA120,MA20",321,19.2
002107,沃华医药,62.0,6.69,0.0,0.66,周线多头排列,正常扩张,11.8,47.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.96,"MA250,MA120,MA30,MA5",321,60.8
000678,襄阳轴承,61.0,9.02,4.52,1.92,周线中性震荡,窄轨即将变盘,23.9,49.6,4线汇聚(涨停豁免向上),涨停+放量双共振,2.75,"MA5,MA20,MA30,MA10",321,0.0
300528,幸福蓝海,61.0,13.99,2.87,0.97,周线温和收敛,正常扩张,14.4,44.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.75,"MA20,MA30,MA5,MA60",321,37.5
301018,申菱环境,61.0,104.14,2.78,1.59,周线中性震荡,窄轨即将变盘,22.7,67.1,4线汇聚(涨停豁免向上),涨停+放量双共振,3.26,"MA120,MA60,MA30,MA5",321,6.7
688583,思看科技,61.0,79.98,2.41,1.09,周线温和收敛,正常扩张,14.0,30.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.89,"MA5,MA60,MA250,MA10",321,42.5
605358,立昂微,61.0,45.27,0.89,1.88,周线中性震荡,窄轨即将变盘,31.5,52.1,4线汇聚(涨停豁免向上),涨停+放量双共振,1.98,"MA250,MA10,MA5,MA20",321,1.7
688130,晶华微,61.0,24.79,-0.24,1.41,周线中性震荡,窄轨即将变盘,23.7,57.2,5线粘合汇聚,涨停+放量双共振,2.58,"MA10,MA5,MA20,MA60,MA250",321,13.3
002339,积成电子,60.0,8.23,10.03,1.75,周线温和收敛,正常扩张,21.8,87.5,4线汇聚(涨停豁免向上),涨停+放量双共振,3.01,"MA30,MA20,MA10,MA5",321,31.7
003001,中岩大地,60.0,20.32,10.02,2.91,周线温和收敛,正常扩张,18.3,89.7,4线汇聚(涨停豁免向上),涨停+放量双共振,3.25,"MA20,MA10,MA60,MA30",321,40.0
688079,美迪凯,60.0,16.64,7.98,2.58,周线中性震荡,极度挤压(蓄势),38.7,52.9,5线粘合汇聚,标准放量突破,3.47,"MA10,MA5,MA250,MA20,MA30",321,1.7
603179,新泉股份,60.0,39.42,7.27,1.72,周线中性震荡,极度挤压(蓄势),20.5,38.5,4线汇聚(涨停豁免向上),涨停+放量双共振,3.23,"MA5,MA10,MA20,MA30",321,7.5
603266,天龙股份,60.0,17.88,7.26,1.93,周线中性震荡,正常扩张,14.4,81.7,5线粘合汇聚,涨停+放量双共振,2.21,"MA60,MA30,MA20,MA10,MA5",321,51.7
002613,北玻股份,60.0,3.7,6.02,2.19,周线中性震荡,极度挤压(蓄势),23.0,54.8,4线向上汇聚,标准放量突破,3.27,"MA30,MA20,MA10,MA5",321,9.2
300992,泰福泵业,60.0,30.11,5.87,2.67,周线温和收敛,正常扩张,21.4,84.3,4线汇聚(涨停豁免向上),涨停+放量双共振,3.32,"MA30,MA20,MA10,MA5",321,57.5
600847,万里股份,60.0,12.65,5.59,1.81,周线中性震荡,极度挤压(蓄势),20.6,46.5,4线汇聚(涨停豁免向上),涨停+放量双共振,2.97,"MA60,MA10,MA30,MA20",321,13.3
300689,澄天伟业,60.0,65.99,4.81,1.58,周线温和收敛,正常扩张,20.5,89.6,4线向上汇聚,标准放量突破,2.83,"MA120,MA30,MA20,MA60",321,46.7
002158,汉钟精机,60.0,27.06,2.27,1.53,周线中性震荡,极度挤压(蓄势),18.6,34.8,4线汇聚(涨停豁免向上),涨停+放量双共振,3.05,"MA5,MA250,MA10,MA20",321,5.8
603489,八方股份,60.0,28.84,1.98,1.15,周线中性震荡,极度挤压(蓄势),21.8,71.9,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.66,"MA60,MA30,MA10,MA20",321,5.0
603507,振江股份,60.0,23.98,1.83,1.53,周线中性震荡,极度挤压(蓄势),23.0,58.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.28,"MA10,MA5,MA20,MA30",321,1.7
300809,华辰装备,60.0,24.15,1.68,1.51,周线中性震荡,极度挤压(蓄势),27.2,38.4,4线汇聚(涨停豁免向上),涨停+放量双共振,3.34,"MA5,MA10,MA20,MA30",321,1.7
603389,亚振家居,60.0,48.11,1.22,0.76,周线中性震荡,极度挤压(蓄势),19.0,74.0,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.9,"MA30,MA10,MA250,MA5",321,28.3
688163,赛伦生物,60.0,35.98,0.31,1.3,周线中性震荡,极度挤压(蓄势),26.4,59.5,5线粘合汇聚,涨停蓄势(免放量),3.38,"MA30,MA20,MA10,MA5,MA60",321,3.3
688502,茂莱光学,60.0,438.19,0.12,1.03,周线中性震荡,极度挤压(蓄势),30.2,53.5,5线粘合汇聚,涨停蓄势(免放量),3.01,"MA5,MA250,MA10,MA20,MA30",321,0.8
301322,绿通科技,60.0,43.56,0.07,0.77,周线中性震荡,极度挤压(蓄势),29.3,65.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.8,"MA60,MA30,MA20,MA10",321,7.5
688110,东芯股份,60.0,115.53,-0.23,0.85,周线中性震荡,极度挤压(蓄势),27.4,47.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.1,"MA5,MA10,MA20,MA30",321,0.0
301070,开勒股份,60.0,65.75,-0.38,1.18,周线中性震荡,极度挤压(蓄势),24.4,48.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.81,"MA5,MA20,MA10,MA30",321,2.5
688820,盛合晶微,60.0,133.39,-0.54,0.82,周线中性震荡,极度挤压(蓄势),35.2,43.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.29,"MA20,MA10,MA5,MA30",104,1.0
301479,弘景光电,60.0,52.68,-0.59,1.33,周线中性震荡,极度挤压(蓄势),28.5,57.7,5线粘合汇聚,涨停蓄势(免放量),3.34,"MA20,MA5,MA10,MA30,MA60",321,2.5
301107,瑜欣电子,59.0,22.74,5.92,2.35,周线中性震荡,低波收口,18.5,66.1,4线汇聚(涨停豁免向上),涨停+放量双共振,2.27,"MA30,MA5,MA10,MA20",321,27.5
300623,捷捷微电,59.0,32.91,5.41,1.94,周线中性震荡,低波收口,26.4,69.9,5线粘合汇聚,标准放量突破,2.65,"MA10,MA20,MA5,MA250,MA60",321,17.5
002590,万安科技,59.0,9.84,3.47,1.82,周线中性震荡,低波收口,17.6,51.8,5线粘合汇聚,标准放量突破,2.09,"MA60,MA5,MA30,MA10,MA20",321,23.3
301230,泓博医药,59.0,31.79,3.11,1.49,周线温和收敛,低波收口,21.5,58.0,4线汇聚(涨停豁免向上),涨停+放量双共振,3.43,"MA250,MA5,MA120,MA10",321,25.8
600605,汇通能源,59.0,26.55,2.15,1.27,周线中性震荡,低波收口,18.0,45.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.69,"MA60,MA30,MA5,MA20",321,25.0
300207,欣旺达,59.0,20.23,2.12,1.3,周线中性震荡,正常扩张,23.5,81.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.28,"MA20,MA60,MA30,MA10",321,34.2
000620,盈新发展,59.0,3.15,-0.32,0.82,周线温和收敛,低波收口,14.3,48.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.76,"MA120,MA60,MA5,MA10",321,20.8
603286,日盈电子,58.0,43.55,5.27,1.49,周线中性震荡,低波收口,27.6,40.9,4线汇聚(涨停豁免向上),涨停+放量双共振,1.21,"MA30,MA10,MA20,MA60",321,19.2
603001,奥康国际,58.0,9.48,4.52,1.38,周线中性震荡,低波收口,30.6,80.5,5线粘合汇聚,涨停蓄势(免放量),2.92,"MA20,MA120,MA250,MA5,MA10",321,30.0
688222,成都先导,58.0,37.68,2.89,1.45,周线中性震荡,低波收口,18.2,90.2,4线汇聚(涨停豁免向上),涨停+放量双共振,3.33,"MA60,MA10,MA20,MA5",321,25.8
002779,中坚科技,58.0,81.04,2.19,1.19,周线中性震荡,低波收口,18.4,84.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.98,"MA120,MA30,MA20,MA5",321,16.7
301125,腾亚精工,58.0,13.18,0.0,0.86,周线中性震荡,低波收口,18.5,40.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.64,"MA60,MA30,MA5,MA20",321,30.0
605288,凯迪股份,57.0,67.25,9.99,1.52,周线温和收敛,正常扩张,19.6,67.4,4线汇聚(涨停豁免向上),涨停+放量双共振,3.12,"MA5,MA30,MA20,MA10",321,32.5
